,Ab_Debris,Ab_Others,Ab_CD3-CD16-CD19-,Ab_CD3+CD4-CD8-,Ab_CD3+CD4+CD8-,Ab_CD3+CD4-CD8+,Ab_CD3+CD4+CD8+,Ab_CD3-CD16+CD56+,Ab_CD3+CD16+CD56+,Ab_CD3-CD19+,Lymph Events,CD3+,CD3+CD4+,CD3+CD8+,CD3+CD4+CD8+,CD3-,CD16+CD56,CD19+,%T-sum,CD4/CD8 Ratio,LymphSum
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P7_6CBR,10.171184669999999,65.15461109,0.0,2.06602189,11.1065704,5.93470463,0.12713981,2.81069791,0.0,2.62906961,0.25,77.92,44.99,24.04,0.52,0.0,11.39,10.65,7.85,1.87,99.96
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P8_6CBR,5.77140702,68.89381366,0.42908336,0.56110902,11.12316107,7.72821577,0.12259524999999999,0.8298755200000001,0.0,4.54073934,0.25,77.08,43.89,30.49,0.48,0.0,3.27,17.92,1.74,1.44,98.27
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Stability_37C_6CB-13D,1.98012971,64.70953498,0.0,1.77314751,15.12349938,8.94163102,0.0,3.40140748,0.0,4.07064992,0.33,77.55,45.39,26.84,0.0,0.0,10.21,12.22,5.32,1.69,99.98
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Stability_37C_6CB-22D,2.03531473,64.79983825,0.42458552,1.90726513,14.50330233,7.992990969999999,0.0,3.90214315,0.0,4.43455991,0.33,73.56,43.72,24.09,0.0,0.0,11.76,13.37,5.75,1.81,98.69
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Stability_37C_6CB-7D,2.0393103900000003,65.53967935,0.0,3.2736298400000003,15.2210371,6.319178910000001,0.0,3.69625008,0.0,3.9109143399999997,0.32,76.51,46.93,19.48,0.0,0.0,11.4,12.06,10.1,2.41,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Stability_37C_6CBR-13D,1.9551581500000002,65.00066729,0.06005605000000001,1.82170025,15.934872550000001,7.580408380000001,0.0,3.56999867,0.0,4.07713866,0.33,76.65,48.21,22.93,0.0,0.0,10.8,12.33,5.51,2.1,99.78
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Stability_37C_6CBR-22D,2.2910872700000002,66.15680042,0.2847305,2.43676334,15.024500069999998,7.81353463,0.01986492,1.7944643100000002,0.0,4.17825454,0.32,80.14,47.6,24.76,0.06,0.0,5.69,13.24,7.66,1.92,99.07
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Stability_37C_6CBR-7D,1.9717933300000001,63.518481380000004,0.9157141900000001,1.97847737,15.09925807,8.56894593,0.14036495000000002,3.54254395,0.0,4.2844729599999996,0.35,74.66,43.72,24.81,0.41,0.0,10.26,12.4,5.31,1.76,97.32
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Stability_4C_6CB,1.89946408,64.49358931,0.0746218,1.64846347,15.28390204,8.59507496,0.13567601,3.5343599500000003,0.0,4.3348483799999995,0.34,76.34,45.46,25.57,0.4,0.0,10.51,12.89,4.51,1.78,99.74
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Stability_4C_6CBR,2.10496968,63.49062522,0.52972747,1.28249808,14.51871471,8.77535373,1.2476475900000001,4.00083641,0.0,4.0496271,0.34,75.04,42.19,25.5,3.63,0.0,11.63,11.77,0.09,1.65,98.44
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/Streck_Lot2,3.70531348,63.35977399,0.11952624,1.36911877,16.30989895,7.86699989,0.13039226,3.3141366899999998,0.0,3.90090188,0.33,77.76,49.39,23.82,0.39,0.0,10.04,11.81,3.77,2.07,99.61
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB-6C2-2H-R1,2.0526373,80.66104333,0.13394635,2.3965536,5.84295696,4.22836042,0.06154292,1.74492271,0.0,2.87803642,0.17,72.44,33.78,24.45,0.36,0.0,10.09,16.64,13.49,1.38,99.17
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB-6C2-2H-R2,2.12071778,80.23505858,0.0,2.4729349000000003,5.76523802,4.47871867,0.07415097,1.8537742799999999,0.0,2.99940679,0.18,72.45,32.66,25.37,0.42,0.0,10.5,16.99,13.58,1.29,99.94
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB1_Lot2,6.03773585,59.683505780000004,0.02434571,1.89896531,17.638466219999998,9.78697505,0.15824711,1.63116251,0.0,3.1405964699999998,0.34,85.98,51.44,28.54,0.46,0.0,4.76,9.16,5.08,1.8,99.9
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6C1_P1,5.8669307900000005,66.65695642,0.0,0.28548124,15.32859473,6.834071310000001,0.36704731,0.41948263999999996,0.0,4.24143556,0.27,83.01,55.77,24.86,1.34,0.0,1.53,15.43,-0.3,2.24,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6C2_P1,9.676015170000001,60.680305950000005,0.04352963,1.04471115,13.6309931,7.42491139,0.23008519,1.53597413,0.0,5.73347429,0.3,75.3,45.97,25.04,0.78,0.0,5.18,19.33,2.73,1.84,99.81
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6C2_P2,15.036560560000002,59.42602672,0.0,0.20341965,14.50327121,6.04211337,0.0,0.46181758,0.0,4.3267909200000005,0.26,81.22,56.77,23.65,0.0,0.0,1.81,16.94,0.8,2.4,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6C2_P3_BL_Lot1,3.02308229,85.62832455,0.0,0.23347053,5.2037451599999995,3.37689845,0.02647604,0.54155535,0.0,1.96644764,0.11,77.83,45.81,29.73,0.23,0.0,4.77,17.31,1.83,1.54,99.91
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6C2_P3_BL_Lot2,2.9739325,85.59721817,0.05106507,0.25289369,5.2207956399999995,3.10524268,0.03404338,0.68573096,0.0,2.08150958,0.11,75.28,45.63,27.14,0.3,0.0,5.99,18.19,1.91,1.68,99.46
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190827_1_Lot_1,30.52588441,63.02548781,0.0,0.2485326,3.17143461,1.58109037,0.05023531,0.16656971999999998,0.0,1.23076516,0.06,78.21,49.1,24.48,0.78,0.0,2.58,19.06,3.07,2.01,99.85
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190827_2_Lot_1,5.93684456,66.41225820999999,0.058261480000000004,0.27965509,15.351899320000001,6.76415754,0.36704731,0.60009322,0.0,4.22978327,0.28,82.29,55.5,24.45,1.33,0.0,2.17,15.29,-0.32,2.27,99.75
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190829_1_BD,13.934773400000001,48.911478190000004,0.0,0.43202033000000006,16.63701821,10.52943668,0.20330368000000001,1.9144430300000002,0.0,7.43752647,0.37,74.81,44.77,28.33,0.55,0.0,5.15,20.01,0.61,1.58,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190829_1_Lot_1,11.08663912,77.76980376,0.0,0.24004552999999998,5.1151971099999995,2.91766686,0.0,0.66074389,0.0,2.2099037299999997,0.11,74.17,45.86,26.16,0.0,0.0,5.92,19.81,2.15,1.75,99.9
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190829_1_Lot_2,3.78664305,85.12606609,0.0,0.17942862,5.01235028,3.00601202,0.030293140000000003,0.61518386,0.0,2.24402293,0.11,74.14,45.17,27.09,0.27,0.0,5.54,20.22,1.34,1.67,99.9
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190829_1_Lot_3,9.5852647,79.07782386,0.0,1.44181508,3.56916321,3.2324957299999997,0.10246401999999999,0.73432545,0.0,2.25664796,0.11,73.55,31.45,28.49,0.9,0.0,6.47,19.89,11.81,1.1,99.91
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190829_2_BD,6.2048809,81.15446442000001,0.15782552,0.29811486,3.29679965,1.76823031,0.18705246,2.90515856,0.0,4.027473329999999,0.13,43.87,26.06,13.98,1.48,0.0,22.96,31.84,0.87,1.86,98.67
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190829_2_Lot_1,10.80058224,79.91714254,0.03135147,0.23961482,2.4274997199999997,1.17568021,0.04702721,2.4230209400000002,0.0,2.93808084,0.09,41.86,26.12,12.65,0.51,0.0,26.08,31.62,2.07,2.06,99.56
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190829_2_Lot_2,12.62384778,78.44678858,0.0,0.24399862,2.41041061,1.09922611,0.03696949,2.41041061,0.0,2.7283482,0.09,42.4,26.96,12.3,0.41,0.0,26.96,30.52,2.32,2.19,99.88
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190829_2_Lot_3,11.84326906,78.67503980000001,0.2454449,0.54395896,1.92817973,1.12329736,0.004422430000000001,2.61586768,0.0,3.02052008,0.09,37.93,20.31,11.83,0.05,0.0,27.56,31.82,5.69,1.72,97.31
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909010_1_Lot_3,6.03146275,77.44067685,0.08592769,0.6312380200000001,3.93284421,1.06418137,0.0,7.2047061900000005,0.0,3.60896292,0.17,34.03,23.78,6.43,0.0,0.0,43.56,21.82,3.82,3.7,99.41
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909010_2_Lot_3,6.655884550000001,81.4506096,0.14307042,0.76304222,2.82615908,4.03500041,0.0,0.39396201000000003,0.0,3.77996185,0.12,63.79,23.65,33.76,0.0,0.0,3.3,31.63,6.38,0.7,98.72
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909012_1_Lot_2,10.15302184,65.23180311,0.0,2.10688825,11.05208191,5.93016392,0.14076193,2.7698315399999998,0.0,2.6154474899999998,0.25,78.09,44.88,24.08,0.57,0.0,11.25,10.62,7.99,1.86,99.96
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909012_2_Lot_2,5.76669181,68.67691436999999,0.49509619,0.54224821,11.061863449999999,7.78951339,0.09430404,0.9477555599999999,0.0,4.62561298,0.26,76.22,43.27,30.47,0.37,0.0,3.71,18.09,1.74,1.42,98.02
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909017_1_Lot_1,4.1468459200000005,62.55429162,1.6028955500000002,0.49638056,17.26990693,2.19234747,0.0,4.229576010000001,0.0,7.50775595,0.33,59.92,51.85,6.58,0.0,0.0,12.7,22.54,1.49,7.88,95.16
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909017_2_Lot_1,3.87665198,67.73372491,0.0783162,1.51737641,8.575624079999999,7.61625061,0.10768478,5.45276554,0.0,5.09055311,0.28,62.63,30.14,26.77,0.38,0.0,19.17,17.89,4.96,1.13,99.69
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909019_1_Lot_2,3.7579357,64.75527340000001,0.97276265,0.70653287,11.22260905,12.46160147,0.49150113,2.2424738900000003,0.0,3.3893098500000005,0.31,79.0,35.63,39.56,1.56,0.0,7.12,10.76,0.69,0.9,96.88
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909019_2_Lot_2,3.98460775,56.616186690000006,0.06206554,0.85650447,13.952333659999999,16.81976167,0.38480636,3.9225422,0.0,3.40119166,0.39,81.23,35.4,42.68,0.98,0.0,9.95,8.63,1.19,0.83,99.81
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909024_1_Lot_2,7.9629799299999995,57.08787683999999,0.0,1.70438926,18.28094933,10.77613855,0.15577751,0.66892697,0.0,3.36296161,0.35,88.44,52.29,30.82,0.45,0.0,1.91,9.62,4.43,1.7,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909024_2_Lot_2,3.6594929,69.85274898,0.02613923,0.69704627,10.281432429999999,8.199006709999999,0.1219831,2.7794719900000002,0.0,4.3826784,0.26,72.83,38.8,30.94,0.46,0.0,10.49,16.54,2.17,1.25,99.86
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909026_1_Lot_1,9.40842121,68.98511704,0.07478872,1.0993942099999998,9.43085783,4.7789993299999995,0.10470421,3.14860519,0.0,2.96911226,0.22,71.31,43.63,22.11,0.48,0.0,14.57,13.74,4.61,1.97,99.62
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_201909026_2_Lot_1,4.8253511,57.84419637,0.56415796,2.14860161,19.13335734,8.79846357,0.14404033,1.90853439,0.0,4.933381349999999,0.38,80.3,50.83,23.37,0.38,0.0,5.07,13.11,5.34,2.18,98.48
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190904_1_Lot_1,9.53672482,53.91438206,0.0,2.5216244,15.283682740000001,11.08341885,0.16126668,2.15510922,0.0,5.34379123,0.37,79.46,41.81,30.32,0.44,0.0,5.89,14.62,6.45,1.38,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190904_1_Lot_2,9.17854718,53.63883232,1.1880516,1.9144602899999998,15.54650373,11.24236253,0.14256619,1.97556008,0.0,5.17990496,0.37,77.54,41.79,30.22,0.38,0.0,5.31,13.92,4.77,1.38,96.77
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/WB_6CBR_20190904_2_Lot_1,8.50802086,62.46432438,0.0,0.66922547,10.79618148,11.31286291,0.11809861,4.70426139,0.0,1.4270249000000002,0.29,78.85,37.18,38.96,0.41,0.0,16.2,4.91,1.89,0.95,99.96
